Model,TBS2104
Firmware Version,v1.26.0

Point Format,Y,,,
3.7408e-02,-28.4258,-28.1484,-0.0363281,149.736
3.7416e-02,-28.4297,-28.0898,-0.0390625,149.961
3.7424e-02,-28.375,-28.0742,-0.0484375,149.834
3.7432e-02,-28.207,-28.125,-0.0421875,149.678
3.7440e-02,-27.9805,-27.5898,-0.0691406,149.814
3.7448e-02,-27.9844,-27.6016,-0.0300781,149.805
3.7456e-02,-27.8203,-27.6172,-0.046875,149.639
3.7464e-02,-27.832,-27.6055,-0.0292969,149.551
3.7472e-02,-28.0469,-27.6758,-0.0328125,149.678
3.7480e-02,-27.875,-27.6094,-0.0363281,149.629
3.7488e-02,-27.8906,-27.5625,-0.0316406,149.961
3.7496e-02,-27.875,-27.5117,-0.0296875,149.658
3.7504e-02,-27.5273,-27.1172,-0.0246094,149.775
3.7512e-02,-27.4453,-27.1602,-0.078125,149.717
3.7520e-02,-27.3711,-27.043,-0.0546875,149.697
3.7528e-02,-27.3555,-27.0586,-0.0351563,149.834
3.7536e-02,-27.6211,-27.1484,-0.0328125,149.893
3.7544e-02,-27.3828,-27.1055,-0.053125,149.687
3.7552e-02,-27.3516,-27.1641,-0.0199219,149.717
3.7560e-02,-27.2695,-26.9531,-0.0328125,149.668
3.7568e-02,-27.0117,-26.6523,-0.0453125,149.687
3.7576e-02,-26.9844,-26.5938,-0.0285156,149.668
3.7584e-02,-26.8281,-26.5352,-0.01875,149.658
3.7592e-02,-26.793,-26.4258,-0.0320313,149.463
3.7600e-02,-27.1094,-26.6562,-0.0125,150.078
3.7608e-02,-26.875,-26.6055,-0.0277344,149.854
3.7616e-02,-26.875,-26.6094,-0.0550781,149.775
3.7624e-02,-26.8672,-26.4258,-0.0535156,149.854
3.7632e-02,-26.5117,-26.1133,-0.0523438,149.697
3.7640e-02,-26.3633,-26.0469,-0.0585938,149.775
3.7648e-02,-26.3633,-25.9648,-0.0386719,149.775
3.7656e-02,-26.1992,-25.9258,-0.0253906,149.687
3.7664e-02,-26.4844,-26.1406,-0.0703125,149.893
3.7672e-02,-26.4375,-26.1602,-0.0226563,149.678
3.7680e-02,-26.3867,-25.9062,-0.0441406,149.629
3.7688e-02,-26.3203,-25.8906,-0.0699219,149.609
3.7696e-02,-25.8906,-25.5625,-0.0519531,149.854
3.7704e-02,-25.875,-25.5781,-0.0207031,149.717
3.7712e-02,-25.875,-25.5508,-0.0230469,149.658
3.7720e-02,-25.6797,-25.3555,-0.0320313,149.727
3.7728e-02,-25.9609,-25.6211,-0.0335938,149.834
3.7736e-02,-25.8359,-25.4219,-0.0476563,149.746
3.7744e-02,-25.7695,-25.4062,-0.0578125,149.668
3.7752e-02,-25.7969,-25.3398,-0.025,149.814
3.7760e-02,-25.3633,-25.0586,-0.0597656,149.668
3.7768e-02,-25.3555,-24.9531,-0.0289063,150.117
3.7776e-02,-25.1719,-24.8672,-0.0433594,149.756
3.7784e-02,-25.1328,-24.8203,-0.0308594,149.668
3.7792e-02,-25.4141,-25.0273,-0.0496094,150.039
3.7800e-02,-25.3242,-24.9023,-0.0378906,149.883
3.7808e-02,-25.3477,-24.9609,-0.0328125,149.736
3.7816e-02,-25.1484,-24.9219,-0.0371094,150.088
3.7824e-02,-24.8242,-24.4297,-0.05,149.727
3.7832e-02,-24.7812,-24.3711,-0.0664063,150.039
3.7840e-02,-24.6133,-24.3672,-0.0558594,149.873
3.7848e-02,-24.5625,-24.3047,-0.0707031,149.775
3.7856e-02,-24.8633,-24.4297,-0.0453125,149.766
3.7864e-02,-24.7578,-24.3906,-0.021875,149.854
3.7872e-02,-24.7695,-24.3672,-0.0371094,149.717
3.7880e-02,-24.5938,-24.2305,-0.0617188,149.873
3.7888e-02,-24.2812,-23.875,-0.0621094,149.697
3.7896e-02,-24.2812,-23.8359,-0.0492188,149.814
3.7904e-02,-24.1211,-23.8086,-0.0457031,149.775
3.7912e-02,-24.0781,-23.7695,-0.0554688,150.039
3.7920e-02,-24.2305,-23.9062,-0.0429688,149.736
3.7928e-02,-24.1445,-23.8008,-0.0425781,149.707
3.7936e-02,-24.1211,-23.8281,-0.0726563,149.775
3.7944e-02,-23.9688,-23.6445,-0.0335938,149.775
3.7952e-02,-23.707,-23.3672,-0.0363281,149.687
3.7960e-02,-23.5898,-23.2812,-0.053125,149.912
3.7968e-02,-23.5859,-23.1445,-0.0199219,149.697
3.7976e-02,-23.4102,-23.0781,-0.0710938,150.039
3.7984e-02,-23.7539,-23.1445,-0.0449219,149.658
3.7992e-02,-23.6523,-23.2617,-0.0359375,149.668
3.8000e-02,-23.5156,-23.168,-0.046875,149.687
3.8008e-02,-23.3984,-23.1289,-0.0347656,149.746
3.8016e-02,-23.0898,-22.7578,-0.0378906,149.922
3.8024e-02,-23.0312,-22.7266,-0.05,149.863
3.8032e-02,-22.9219,-22.5977,-0.0363281,149.795
3.8040e-02,-22.8672,-22.4219,-0.0347656,149.814
3.8048e-02,-23.0352,-22.6562,-0.0511719,149.668
3.8056e-02,-23.0742,-22.7266,-0.0433594,149.756
3.8064e-02,-22.9531,-22.6055,-0.05,149.658
3.8072e-02,-22.9219,-22.5352,-0.0390625,149.736
3.8080e-02,-22.543,-22.1289,-0.0253906,149.629
3.8088e-02,-22.4336,-22.0742,-0.0417969,149.678
3.8096e-02,-22.4062,-22.0469,-0.0378906,149.961
3.8104e-02,-22.2578,-21.8359,-0.0808594,149.775
3.8112e-02,-22.5117,-22.1406,-0.0464844,149.639
3.8120e-02,-22.375,-22.0703,-0.0332031,149.854
3.8128e-02,-22.3594,-21.9258,-0.0292969,149.756
3.8136e-02,-22.2969,-21.875,-0.0390625,149.717
3.8144e-02,-21.8711,-21.5195,-0.0511719,149.717
3.8152e-02,-21.7812,-21.4219,-0.0496094,149.678
3.8160e-02,-21.8047,-21.3203,-0.0648438,149.678
3.8168e-02,-21.6406,-21.2031,-0.0234375,149.619
3.8176e-02,-21.8906,-21.4766,-0.025,149.736
3.8184e-02,-21.8984,-21.4258,-0.0632813,149.766
3.8192e-02,-21.6797,-21.3047,-0.0371094,149.697
3.8200e-02,-21.6445,-21.3398,-0.0402344,149.805
3.8208e-02,-21.1523,-20.8594,-0.0492188,149.697
3.8216e-02,-21.1367,-20.832,-0.0292969,149.668
3.8224e-02,-21.0898,-20.8008,-0.0234375,149.971
3.8232e-02,-20.9961,-20.6914,-0.059375,149.707
3.8240e-02,-21.1836,-20.9375,-0.0332031,149.658
3.8248e-02,-21.0742,-20.8008,-0.046875,149.687
3.8256e-02,-21.0586,-20.707,-0.0664063,149.57
3.8264e-02,-20.9297,-20.7578,-0.0445313,149.658
3.8272e-02,-20.5898,-20.2461,-0.05625,149.687
3.8280e-02,-20.4141,-20.2383,-0.0328125,149.658
3.8288e-02,-20.4297,-20.1016,-0.0367188,149.648
3.8296e-02,-20.2422,-20.0664,-0.0503906,149.775
3.8304e-02,-20.5117,-20.293,-0.0804688,149.785
3.8312e-02,-20.4375,-20.125,-0.0441406,149.697
3.8320e-02,-20.3672,-20.1367,-0.0175781,149.658
3.8328e-02,-20.3984,-19.9102,-0.0539063,149.736
3.8336e-02,-20.0234,-19.6055,-0.0222656,149.736
3.8344e-02,-19.8086,-19.5352,-0.0542969,149.619
3.8352e-02,-19.8203,-19.3633,-0.0460938,149.775
3.8360e-02,-19.707,-19.3398,-0.0382813,149.727
3.8368e-02,-19.8594,-19.4141,-0.0351563,149.814
3.8376e-02,-19.8594,-19.4727,-0.0324219,149.795
3.8384e-02,-19.7695,-19.4297,-0.0316406,149.727
3.8392e-02,-19.6719,-19.375,-0.0644531,149.668
3.8400e-02,-19.3477,-18.8828,-0.0371094,149.814
3.8408e-02,-19.1875,-18.8203,-0.040625,149.697
3.8416e-02,-19.1328,-18.8125,-0.0242188,149.727
3.8424e-02,-19.0703,-18.6016,-0.0269531,149.736
3.8432e-02,-19.1992,-18.8633,-0.0457031,149.658
3.8440e-02,-19.1719,-18.793,-0.0328125,149.717
3.8448e-02,-19.1445,-18.7109,-0.0472656,149.687
3.8456e-02,-19.043,-18.6836,-0.0269531,149.756
3.8464e-02,-18.6289,-17.918,-0.0789063,150.195
3.8472e-02,-18.5742,-17.9531,-0.0523438,149.922
3.8480e-02,-18.375,-17.8633,-0.0386719,149.648
3.8488e-02,-18.3359,-17.1602,-0.0300781,149.697
3.8496e-02,-18.6328,-17.8477,-0.0636719,149.697
3.8504e-02,-18.4258,-17.8125,-0.0636719,149.57
3.8512e-02,-18.3789,-17.6719,-0.0402344,149.668
3.8520e-02,-18.3516,-17.5898,-0.0613281,149.736
3.8528e-02,-17.957,-7.62891,-0.0546875,149.697
3.8536e-02,-17.7539,-5.19141,-0.0929688,149.766
3.8544e-02,-17.6602,-2.46484,-0.096875,149.521
3.8552e-02,-17.5898,-1.10547,-0.114063,149.697
3.8560e-02,-17.875,-6.68359,-0.0792969,149.629
3.8568e-02,-17.8906,-3.69141,-0.059375,149.619
3.8576e-02,-17.6797,-1.89844,-0.0996094,149.658
3.8584e-02,-17.6172,-0.699219,-0.105078,149.707
3.8592e-02,-17.2383,0.105469,-0.188281,149.619
3.8600e-02,-17.1211,0.136719,-0.199609,149.707
3.8608e-02,-17.0117,0.113281,-0.176172,149.658
3.8616e-02,-17.0273,0.0351562,-0.240625,149.736
3.8624e-02,-17.2031,0.0507812,-0.185156,149.854
3.8632e-02,-17.168,0.0976562,-0.191797,149.697
3.8640e-02,-17.0898,0.09375,-0.198828,149.697
3.8648e-02,-16.9219,0.125,-0.208984,149.873
3.8656e-02,-16.5391,0.125,-0.294531,149.619
3.8664e-02,-16.5039,0.046875,-0.3125,149.629
3.8672e-02,-16.2773,0.152344,-0.336719,149.814
3.8680e-02,-16.2461,0.125,-0.308203,149.697
3.8688e-02,-16.4375,0.125,-0.320313,149.717
3.8696e-02,-16.4297,0.109375,-0.303125,149.697
3.8704e-02,-16.3828,0.148438,-0.317969,149.697
3.8712e-02,-16.2266,0.125,-0.329297,149.668
3.8720e-02,-15.875,0.09375,-0.390625,149.697
3.8728e-02,-15.7617,0.140625,-0.390234,149.697
3.8736e-02,-15.707,0.140625,-0.414453,149.687
3.8744e-02,-15.5742,0.128906,-0.43125,149.775
3.8752e-02,-15.9062,0.128906,-0.403125,149.707
3.8760e-02,-15.6914,0.140625,-0.421875,150.078
3.8768e-02,-15.6562,0.109375,-0.406641,149.727
3.8776e-02,-15.5547,0.125,-0.451563,149.775
3.8784e-02,-15.1367,0.125,-0.482813,149.707
3.8792e-02,-15.0273,0.125,-0.489063,149.697
3.8800e-02,-15.1055,0.0390625,-0.515234,149.59
3.8808e-02,-14.8594,0.144531,-0.507422,149.736
3.8816e-02,-15.1172,0.15625,-0.494531,149.678
3.8824e-02,-15.1211,0.148438,-0.504688,149.639
3.8832e-02,-15.0117,0.125,-0.494922,149.697
3.8840e-02,-14.9336,0.140625,-0.508984,149.658
3.8848e-02,-14.5,0.125,-0.598438,149.697
3.8856e-02,-14.5234,0.132812,-0.598438,149.736
3.8864e-02,-14.3711,0.113281,-0.60625,149.756
3.8872e-02,-14.3203,0.09375,-0.612891,149.697
3.8880e-02,-14.5547,0.128906,-0.573438,149.883
3.8888e-02,-14.3945,0.125,-0.573047,149.687
3.8896e-02,-14.4336,0.09375,-0.60625,149.668
3.8904e-02,-14.3906,0.148438,-0.607031,149.717
3.8912e-02,-13.9805,0.09375,-0.663281,149.609
3.8920e-02,-13.8125,0.109375,-0.644141,149.639
3.8928e-02,-13.625,0.0898438,-0.686328,149.697
3.8936e-02,-13.7383,0.140625,-0.716016,149.687
3.8944e-02,-13.875,0.140625,-0.672266,149.863
3.8952e-02,-13.7578,0.109375,-0.672266,149.961
3.8960e-02,-13.7812,0.105469,-0.693359,149.736
3.8968e-02,-13.6367,0.128906,-0.706641,149.668
3.8976e-02,-13.3594,0.125,-0.748828,149.658
3.8984e-02,-13.1328,0.144531,-0.762109,149.678
3.8992e-02,-13.1719,0.132812,-0.782813,149.697
3.9000e-02,-13.0703,0.125,-0.764844,149.795
3.9008e-02,-13.2695,0.148438,-0.757422,149.639
3.9016e-02,-13.1406,0.148438,-0.754297,149.658
3.9024e-02,-13.0234,0.144531,-0.792578,149.697
3.9032e-02,-13.0312,0.132812,-0.786719,149.687
3.9040e-02,-12.6172,0.128906,-0.836328,149.766
3.9048e-02,-12.5898,0.125,-0.868359,149.639
3.9056e-02,-12.5156,0.125,-0.871484,149.814
3.9064e-02,-12.4297,0.121094,-0.85,149.805
3.9072e-02,-12.6406,0.144531,-0.809766,149.736
3.9080e-02,-12.4883,0.128906,-0.849609,149.697
3.9088e-02,-12.4141,0.128906,-0.846094,149.697
3.9096e-02,-12.3867,0.03125,-0.866797,149.805
3.9104e-02,-11.8633,0.128906,-0.899219,149.736
3.9112e-02,-11.8438,0.125,-0.901172,149.648
3.9120e-02,-11.8516,0.113281,-0.910547,149.668
3.9128e-02,-11.7891,0.125,-0.946484,149.648
3.9136e-02,-11.8672,0.109375,-0.916016,149.736
3.9144e-02,-11.875,-0.0546875,-0.921094,149.609
3.9152e-02,-11.7227,0.125,-0.949219,149.717
3.9160e-02,-11.6562,0.144531,-0.923047,149.668
3.9168e-02,-11.3164,0.09375,-0.978906,150.156
3.9176e-02,-11.1445,0.0898438,-0.991406,149.658
3.9184e-02,-11.1367,0.144531,-1.01875,149.736
3.9192e-02,-11.043,0.125,-1.01758,149.727
3.9200e-02,-11.2188,0.148438,-0.995703,149.775
3.9208e-02,-11.1562,0.125,-0.992969,149.59
3.9216e-02,-11.2148,0.125,-0.986719,149.697
3.9224e-02,-10.957,0.117188,-0.974219,149.697
3.9232e-02,-10.5273,-0.0585938,-1.04414,149.648
3.9240e-02,-10.5039,0.128906,-1.06602,149.844
3.9248e-02,-10.3672,0.109375,-1.09063,149.736
3.9256e-02,-10.3125,0.125,-1.07617,149.736
3.9264e-02,-10.5898,0.125,-1.06133,149.805
3.9272e-02,-10.4688,0.078125,-1.04648,149.619
3.9280e-02,-10.3516,0.0742188,-1.09258,149.697
3.9288e-02,-10.2539,0.125,-1.08398,149.727
3.9296e-02,-9.84766,0.136719,-1.11836,149.707
3.9304e-02,-9.82812,0.101562,-1.12109,149.629
3.9312e-02,-9.64844,0.09375,-1.11719,149.687
3.9320e-02,-9.51562,0.0390625,-1.13438,150.02
3.9328e-02,-9.89062,0.03125,-1.11992,149.775
3.9336e-02,-9.70312,0.125,-1.11289,149.775
3.9344e-02,-9.69141,0.117188,-1.125,149.697
3.9352e-02,-9.40234,0.113281,-1.14492,149.736
3.9360e-02,-8.99219,-0.0585938,-1.14961,149.717
3.9368e-02,-8.96094,0.121094,-1.18008,149.687
3.9376e-02,-8.83203,0.125,-1.20195,149.697
3.9384e-02,-8.80469,0.09375,-1.17539,149.697
3.9392e-02,-8.98047,0.125,-1.16836,149.854
3.9400e-02,-8.88281,0.113281,-1.18477,149.756
3.9408e-02,-8.83594,0.152344,-1.16719,150.107
3.9416e-02,-8.67969,0.109375,-1.18477,149.893
3.9424e-02,-8.16797,0.125,-1.21797,149.697
3.9432e-02,-8.1875,0.125,-1.20703,149.541
3.9440e-02,-8.00781,0.125,-1.21523,149.639
3.9448e-02,-7.875,0.0625,-1.22734,149.775
3.9456e-02,-8.17578,-0.0742188,-1.2125,149.736
3.9464e-02,-8.11719,0.0664062,-1.21484,149.736
3.9472e-02,-7.89062,0.167969,-1.23633,149.697
3.9480e-02,-7.89453,0.0625,-1.24023,149.697
3.9488e-02,-7.32031,0.148438,-1.24453,149.678
3.9496e-02,-7.26953,0.125,-1.26875,149.707
3.9504e-02,-7.19531,0.0507812,-1.2875,149.746
3.9512e-02,-7.01172,0.136719,-1.27188,149.687
3.9520e-02,-7.33594,0.0625,-1.24961,149.697
3.9528e-02,-7.17188,0.125,-1.2668,149.668
3.9536e-02,-7.12109,0.109375,-1.28008,149.658
3.9544e-02,-6.99609,0.140625,-1.2875,149.678
3.9552e-02,-6.44531,0.078125,-1.31602,149.697
3.9560e-02,-6.37109,0.09375,-1.30781,149.844
3.9568e-02,-6.26562,0.125,-1.31914,149.746
3.9576e-02,-6.08594,0.121094,-1.32773,149.609
3.9584e-02,-6.39453,0.078125,-1.32305,149.687
3.9592e-02,-6.38281,0.125,-1.31211,149.619
3.9600e-02,-6.23438,0.0820312,-1.29531,149.639
3.9608e-02,-6.15625,0.125,-1.33555,149.395
3.9616e-02,-5.61328,0.09375,-1.34766,149.766
3.9624e-02,-5.42578,0.128906,-1.33359,149.639
3.9632e-02,-5.33203,0.148438,-1.3457,149.58
3.9640e-02,-5.28125,0.113281,-1.33906,149.697
3.9648e-02,-5.54297,0.125,-1.32813,149.678
3.9656e-02,-5.36719,0.105469,-1.35625,149.658
3.9664e-02,-5.30859,0.121094,-1.34961,149.697
3.9672e-02,-5.14062,0.00390625,-1.3543,149.668
3.9680e-02,-4.71484,0.09375,-1.37188,149.736
3.9688e-02,-4.52734,0.121094,-1.37344,149.648
3.9696e-02,-4.4375,0.109375,-1.38047,149.775
3.9704e-02,-4.51562,0.109375,-1.38438,149.746
3.9712e-02,-4.72266,0.0664062,-1.35664,149.619
3.9720e-02,-4.63281,0.128906,-1.36445,149.658
3.9728e-02,-4.55859,0.125,-1.35039,149.756
3.9736e-02,-4.40625,0.132812,-1.37109,149.561
3.9744e-02,-3.85547,0.0820312,-1.39141,149.736
3.9752e-02,-3.81641,0.140625,-1.39063,149.697
3.9760e-02,-3.72656,0.128906,-1.40234,149.668
3.9768e-02,-3.60547,0.136719,-1.40391,149.717
3.9776e-02,-3.90625,0.0976562,-1.38281,149.668
3.9784e-02,-3.84375,-0.0898438,-1.38281,149.736
3.9792e-02,-3.64453,0.125,-1.40078,149.697
3.9800e-02,-3.55078,0.125,-1.39453,149.775
3.9808e-02,-3.07422,0.078125,-1.43164,149.844
3.9816e-02,-3.03906,0.0859375,-1.39219,149.717
3.9824e-02,-2.83594,0.121094,-1.43516,149.775
3.9832e-02,-2.84766,0.136719,-1.40352,149.736
3.9840e-02,-3.13672,0.125,-1.41289,149.805
3.9848e-02,-3.14062,0.0742188,-1.38984,149.736
3.9856e-02,-2.875,0.121094,-1.41914,149.814
3.9864e-02,-2.84375,0.101562,-1.41367,149.668
3.9872e-02,-2.28516,0.132812,-1.41641,149.629
3.9880e-02,-2.27734,0.0429688,-1.43672,149.697
3.9888e-02,-2.25,0.046875,-1.41563,149.775
3.9896e-02,-2.12109,0.0585938,-1.44219,149.648
3.9904e-02,-2.41797,0.109375,-1.41367,149.814
3.9912e-02,-2.40625,0.128906,-1.42031,149.697
3.9920e-02,-2.14062,0.128906,-1.41719,149.736
3.9928e-02,-1.98828,0.09375,-1.42344,149.6
3.9936e-02,-1.73438,-0.03125,-1.44492,149.736
3.9944e-02,-1.56641,0.128906,-1.43477,149.668
3.9952e-02,-1.44531,0.113281,-1.42773,149.717
3.9960e-02,-1.375,0.0625,-1.44844,149.658
3.9968e-02,-1.63281,0.113281,-1.4168,149.697
3.9976e-02,-1.64453,0.125,-1.41719,149.639
3.9984e-02,-1.44531,0.109375,-1.43906,149.639
3.9992e-02,-1.37891,0.109375,-1.42656,149.707
4.0000e-02,-0.855469,0.109375,-1.42227,149.775
4.0008e-02,-0.851562,0.125,-1.40273,149.678
4.0016e-02,-0.867188,0.109375,-1.42891,149.697
4.0024e-02,-0.703125,0.09375,-1.43633,149.707
4.0032e-02,-0.882812,0.125,-1.45664,149.629
4.0040e-02,-0.886719,0.132812,-1.42852,149.775
4.0048e-02,-0.753906,0.09375,-1.43789,149.717
4.0056e-02,-0.640625,0.109375,-1.43594,149.59
4.0064e-02,-0.261719,0.00390625,-1.45469,149.629
4.0072e-02,-0.105469,0.0625,-1.43867,149.697
4.0080e-02,-0.0390625,0.09375,-1.43789,149.775
4.0088e-02,0.046875,0.09375,-1.42695,149.668
4.0096e-02,-0.167969,0.125,-1.44453,149.658
4.0104e-02,-0.121094,0.09375,-1.46016,149.648
4.0112e-02,0.0664062,0.125,-1.41484,149.687
4.0120e-02,0.0195312,0.125,-1.4207,149.678
4.0128e-02,0.511719,0.0820312,-1.40859,149.697
4.0136e-02,0.59375,0.046875,-1.4168,149.736
4.0144e-02,0.664062,0.132812,-1.4207,149.629
4.0152e-02,0.730469,0.160156,-1.41328,149.736
4.0160e-02,0.550781,0.125,-1.43828,149.639
4.0168e-02,0.59375,0.09375,-1.42344,149.746
4.0176e-02,0.789062,0.144531,-1.4332,149.893
4.0184e-02,0.78125,0.09375,-1.41563,149.746
4.0192e-02,1.29297,0.125,-1.42695,149.912
4.0200e-02,1.27344,0.125,-1.40977,149.6
4.0208e-02,1.45703,0.125,-1.39766,149.561
4.0216e-02,1.54297,-0.0703125,-1.41992,149.736
4.0224e-02,1.32031,0.175781,-1.42148,149.697
4.0232e-02,1.35547,0.140625,-1.43203,149.697
4.0240e-02,1.44531,0.125,-1.4418,149.648
4.0248e-02,1.54688,0.109375,-1.42031,149.697
4.0256e-02,2.06641,0.0859375,-1.39648,149.639
4.0264e-02,2.03516,0.132812,-1.38672,149.619
4.0272e-02,2.26562,0.00390625,-1.39023,149.697
4.0280e-02,2.32812,0.078125,-1.39648,149.668
4.0288e-02,2.07812,0.140625,-1.39023,149.668
4.0296e-02,2.11719,0.109375,-1.40547,149.561
4.0304e-02,2.34375,0.136719,-1.39219,149.707
4.0312e-02,2.35938,0.109375,-1.38828,149.687
4.0320e-02,2.89062,0.03125,-1.36445,149.736
4.0328e-02,2.95703,0.125,-1.37656,149.629
4.0336e-02,3.08203,0.078125,-1.37734,149.629
4.0344e-02,3.19531,0.0195312,-1.39063,149.707
4.0352e-02,2.87109,0.105469,-1.38594,149.697
4.0360e-02,3.07422,0.125,-1.39531,149.678
4.0368e-02,3.125,0.125,-1.35586,149.57
4.0376e-02,3.13672,0.0820312,-1.37891,149.775
4.0384e-02,3.74609,0.078125,-1.34453,149.648
4.0392e-02,3.74609,0.015625,-1.35156,149.697
4.0400e-02,3.96484,0.140625,-1.37422,149.668
4.0408e-02,4.04297,0.03125,-1.35898,149.717
4.0416e-02,3.78125,0.125,-1.34883,149.697
4.0424e-02,3.85156,0.125,-1.36094,149.678
4.0432e-02,3.90625,0.136719,-1.36289,149.707
4.0440e-02,4.00391,0.125,-1.3332,149.648
4.0448e-02,4.50781,0.125,-1.28906,149.795
4.0456e-02,4.64453,0.0820312,-1.31523,149.619
4.0464e-02,4.69531,0.078125,-1.3168,149.609
4.0472e-02,4.81641,0.109375,-1.34141,149.707
4.0480e-02,4.48047,0.125,-1.31328,149.746
4.0488e-02,4.73047,0.144531,-1.31016,149.687
4.0496e-02,4.63672,0.09375,-1.3375,149.609
4.0504e-02,4.85547,0.128906,-1.29063,149.668
4.0512e-02,5.36328,0.125,-1.27461,149.814
4.0520e-02,5.51953,0.109375,-1.28008,149.365
4.0528e-02,5.51953,0.109375,-1.28516,149.766
4.0536e-02,5.64844,0.0546875,-1.2668,149.639
4.0544e-02,5.32812,0.078125,-1.28594,149.58
4.0552e-02,5.41406,0,-1.29297,149.658
4.0560e-02,5.51172,0.132812,-1.29023,149.756
4.0568e-02,5.62891,0.125,-1.26953,149.658
4.0576e-02,6.07031,0.09375,-1.22734,149.814
4.0584e-02,6.19141,0.00390625,-1.22227,149.687
4.0592e-02,6.26953,0.125,-1.23633,149.697
4.0600e-02,6.40234,0.125,-1.23555,149.092
4.0608e-02,6.10938,0.078125,-1.24922,149.629
4.0616e-02,6.14453,0.125,-1.24883,149.687
4.0624e-02,6.33984,0.125,-1.24414,149.736
4.0632e-02,6.36719,0.132812,-1.21484,149.775
4.0640e-02,6.90234,0.136719,-1.19609,149.639
4.0648e-02,6.97266,0.132812,-1.15078,149.775
4.0656e-02,7.12109,0.125,-1.1793,149.629
4.0664e-02,7.13281,0.132812,-1.15508,149.697
4.0672e-02,6.86328,0.109375,-1.18789,149.658
4.0680e-02,7.07812,0.125,-1.18086,149.58
4.0688e-02,7.08203,0.125,-1.1668,149.697
4.0696e-02,7.10938,0.136719,-1.17383,149.795
4.0704e-02,7.47266,0.125,-1.16172,149.59
4.0712e-02,7.65234,0.144531,-1.13438,149.736
4.0720e-02,7.73438,0.09375,-1.12344,149.619
4.0728e-02,7.85938,0.113281,-1.11563,149.551
4.0736e-02,7.63672,0.125,-1.13359,149.6
4.0744e-02,7.71094,0.0625,-1.13828,149.678
4.0752e-02,7.73438,0.117188,-1.11211,149.678
4.0760e-02,7.87891,0.140625,-1.14023,149.717
4.0768e-02,8.28516,0.109375,-1.07891,149.6
4.0776e-02,8.38672,0.0117188,-1.06211,149.736
4.0784e-02,8.48438,0.125,-1.07109,149.756
4.0792e-02,8.59375,0.140625,-1.07969,149.561
4.0800e-02,8.34375,0.109375,-1.10508,149.795
4.0808e-02,8.29688,0.015625,-1.07617,149.561
4.0816e-02,8.49219,0.113281,-1.07891,149.59
4.0824e-02,8.63281,0.109375,-1.06289,149.658
4.0832e-02,8.92969,0.125,-1.04453,149.648
4.0840e-02,8.97266,0.0507812,-0.991797,149.746
4.0848e-02,9.08203,0.125,-1.00391,149.639
4.0856e-02,9.19922,0.171875,-1.01641,149.658
4.0864e-02,8.91016,0.140625,-1.03203,149.668
4.0872e-02,9.0625,0.125,-1.01484,149.697
4.0880e-02,9.13281,0.125,-1.0125,149.658
4.0888e-02,9.13672,0.09375,-0.998047,149.629
4.0896e-02,9.60547,0.0507812,-0.945313,149.648
4.0904e-02,9.67188,0.125,-0.949609,149.785
4.0912e-02,9.82031,0.125,-0.942188,149.463
4.0920e-02,9.89453,0.144531,-0.927734,149.697
4.0928e-02,9.625,0.152344,-0.960156,149.912
4.0936e-02,9.8125,0.0859375,-0.961719,149.736
4.0944e-02,9.75,0.0820312,-0.914453,149.687
4.0952e-02,9.86328,0.109375,-0.954297,149.619
4.0960e-02,10.2695,0.101562,-0.890625,149.678
4.0968e-02,10.5117,0.125,-0.885156,149.785
4.0976e-02,10.4805,0.125,-0.884375,149.609
4.0984e-02,10.6484,0.09375,-0.841016,149.648
4.0992e-02,10.3789,0.125,-0.901172,149.58
4.1000e-02,10.4453,0.128906,-0.896484,149.629
4.1008e-02,10.6055,0.125,-0.86875,149.668
4.1016e-02,10.5898,-0.0585938,-0.896875,149.697
4.1024e-02,11.082,0.125,-0.828906,149.551
4.1032e-02,11.2109,0.128906,-0.796094,149.775
4.1040e-02,11.3008,0.136719,-0.808984,149.697
4.1048e-02,11.4023,0.109375,-0.802734,149.561
4.1056e-02,11.1406,0.09375,-0.817578,149.687
4.1064e-02,11.1914,0.125,-0.7875,149.434
4.1072e-02,11.3398,0.144531,-0.76875,149.658
4.1080e-02,11.3867,0.132812,-0.784375,149.893
4.1088e-02,11.7852,0.125,-0.712891,149.609
4.1096e-02,11.9492,0.132812,-0.730078,149.834
4.1104e-02,12.0938,0.105469,-0.727344,149.668
4.1112e-02,12.0859,0.125,-0.701172,149.727
4.1120e-02,11.8945,0.125,-0.761328,149.736
4.1128e-02,11.9102,0.121094,-0.713672,149.814
4.1136e-02,12.1172,0.125,-0.733203,149.57
4.1144e-02,12.1016,0.140625,-0.702734,149.59
4.1152e-02,12.6875,0.144531,-0.652734,149.307
4.1160e-02,12.7227,0.140625,-0.638281,149.59
4.1168e-02,12.7969,0.136719,-0.668359,149.395
4.1176e-02,12.8945,0.125,-0.615234,149.248
4.1184e-02,12.6133,0.128906,-0.657813,149.697
4.1192e-02,12.7852,0.125,-0.632422,149.697
4.1200e-02,12.8242,0.148438,-0.638281,149.619
4.1208e-02,12.8789,0.109375,-0.633594,149.502
4.1216e-02,13.5,0.109375,-0.573828,149.521
4.1224e-02,13.5586,0.125,-0.558203,149.814
4.1232e-02,13.6406,0.152344,-0.535938,149.736
4.1240e-02,13.7383,0.140625,-0.534375,149.697
