Model,TBS2104
Firmware Version,v1.26.0

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,8e-06,,,
Filter Frequency,1e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,20,20,10,100
Vertical Units,V,V,A,V
Vertical Offset,0,0,0,0
Vertical Scale,20,20,5,50
Label,,,,
TIME,CH1,CH2,CH3,CH4
-7.6648e-02,32.6367,0.03125,-4.38379,91.1133
-7.6640e-02,32.5625,0.0625,-4.3877,90.2344
-7.6632e-02,32.9844,0.03125,-4.38965,90.3125
-7.6624e-02,33.0156,0.03125,-4.34473,91.3477
-7.6616e-02,32.9688,-0.046875,-4.26172,89.9609
-7.6608e-02,33.418,0.015625,-4.20898,89.3262
-7.6600e-02,33.0469,-0.03125,-4.30371,90.1562
-7.6592e-02,33.1367,0,-4.27441,90.3125
-7.6584e-02,33.125,0.046875,-4.26074,90.3418
-7.6576e-02,33.1406,0.015625,-4.04688,90.2344
-7.6568e-02,33.1406,-0.0625,-4.05566,90.9375
-7.6560e-02,33.5742,-0.355469,-4.1377,90.8691
-7.6552e-02,33.1914,0.109375,-4.02441,89.3555
-7.6544e-02,33.5859,0.09375,-4.01172,90.3516
-7.6536e-02,33.1602,0.34375,-4.07227,90.4102
-7.6528e-02,33.1914,0.0625,-3.97168,91.4844
-7.6520e-02,33.6836,0.046875,-3.94434,90.0391
-7.6512e-02,33.3477,0.109375,-3.83008,91.3867
-7.6504e-02,33.2812,-0.363281,-3.91895,89.3262
-7.6496e-02,33.7578,0.125,-3.8291,91.2305
-7.6488e-02,33.3398,-0.445312,-3.77734,89.2187
-7.6480e-02,33.7656,0.0625,-3.87988,90.3418
-7.6472e-02,33.8555,-0.03125,-3.82813,89.1406
-7.6464e-02,33.4102,0.109375,-3.72363,90.3125
-7.6456e-02,33.4102,0,-3.77344,90.3125
-7.6448e-02,33.8672,0.078125,-3.7998,90.1074
-7.6440e-02,33.8672,0.015625,-3.60645,90.1172
-7.6432e-02,33.8906,0.0625,-3.6875,90.4004
-7.6424e-02,33.8789,0.046875,-3.46289,91.1133
-7.6416e-02,33.8906,0.09375,-3.73242,90.1172
-7.6408e-02,33.9062,-0.046875,-3.63965,90.2344
-7.6400e-02,33.9375,0.078125,-3.48828,90.2344
-7.6392e-02,33.9688,0.390625,-3.50293,89.2285
-7.6384e-02,34.4141,0.03125,-3.35938,90.2734
-7.6376e-02,34.0625,-0.015625,-3.56836,90
-7.6368e-02,34.1094,-0.046875,-3.53223,90.2734
-7.6360e-02,34.5,0.046875,-3.30859,90.1953
-7.6352e-02,34.1406,-0.015625,-3.29785,90.1562
-7.6344e-02,34.1445,0.0625,-3.31152,91.084
-7.6336e-02,34.5664,-0.015625,-3.27051,90.2734
-7.6328e-02,34.6875,0.015625,-3.26953,90.332
-7.6320e-02,34.1875,0.378906,-3.22363,90.0781
-7.6312e-02,34.293,0.046875,-3.21094,91.0156
-7.6304e-02,34.3008,0.03125,-3.29297,90.2637
-7.6296e-02,34.6914,0.03125,-3.18262,90.3125
-7.6288e-02,34.7539,-0.046875,-3.25586,90.2539
-7.6280e-02,34.3867,-0.351562,-3.14844,90.4199
-7.6272e-02,34.8477,0.34375,-3.11328,90.2734
-7.6264e-02,34.8555,0,-3.01172,89.1504
-7.6256e-02,34.8789,0.03125,-3.12012,91.3086
-7.6248e-02,34.8711,0.453125,-2.96484,90.5371
-7.6240e-02,34.9375,0.367188,-2.9541,91.1426
-7.6232e-02,34.8906,-0.03125,-2.94922,90.3516
-7.6224e-02,35.0625,0.046875,-2.93555,90.0781
-7.6216e-02,35.1133,-0.03125,-2.79102,89.2383
-7.6208e-02,35.0469,-0.015625,-2.8877,90.3125
-7.6200e-02,35.125,0.0625,-2.78809,90.3125
-7.6192e-02,35.4922,0.320312,-2.78809,90.9766
-7.6184e-02,35.1406,0.488281,-2.66504,91.2598
-7.6176e-02,35.1445,0,-2.70508,90.1562
-7.6168e-02,35.1719,0.0625,-2.60059,91.2988
-7.6160e-02,35.2148,0.015625,-2.58105,90.3125
-7.6152e-02,35.2344,0.078125,-2.69922,90.0391
-7.6144e-02,35.2812,0.0625,-2.65332,90.3418
-7.6136e-02,35.6797,0.339844,-2.64941,90.2734
-7.6128e-02,35.6992,0.03125,-2.54297,90.3125
-7.6120e-02,35.7695,-0.078125,-2.6084,90.2344
-7.6112e-02,35.4453,0.121094,-2.5,89.2383
-7.6104e-02,35.4609,0.046875,-2.45313,89.1602
-7.6096e-02,35.8047,0.433594,-2.37598,91.0645
-7.6088e-02,35.5547,0.046875,-2.47363,90.1953
-7.6080e-02,35.8789,0.421875,-2.26074,90.459
-7.6072e-02,35.9531,0.0625,-2.41016,90.2734
-7.6064e-02,35.8789,-0.0625,-2.39355,89.3457
-7.6056e-02,36.3984,0.046875,-2.37598,90
-7.6048e-02,36.0625,0.0625,-2.27734,91.0254
-7.6040e-02,36.0469,0.046875,-2.24609,90.8789
-7.6032e-02,36.3711,0.125,-2.13477,89.4043
-7.6024e-02,36.125,0.09375,-2.18555,89.3848
-7.6016e-02,36.1289,0.078125,-2.17871,90.3125
-7.6008e-02,36.1172,0.125,-2.14844,90.2734
-7.6000e-02,36.1133,0.078125,-2.03809,91.1133
-7.5992e-02,36.1875,0.046875,-2.05859,90.2734
-7.5984e-02,36.6211,0.078125,-2.14453,90.1953
-7.5976e-02,36.582,0.0625,-1.89063,90.2344
-7.5968e-02,36.168,0.015625,-1.97656,90.2344
-7.5960e-02,36.6914,0.109375,-1.95508,90.3711
-7.5952e-02,36.2656,0.0625,-1.75195,90.3809
-7.5944e-02,36.3359,0.046875,-1.84277,90.1172
-7.5936e-02,36.6953,0,-1.84277,90
-7.5928e-02,36.3555,0.125,-1.77344,91.0156
-7.5920e-02,36.7969,0.046875,-1.88965,90.1953
-7.5912e-02,36.4453,0.402344,-1.76953,90.1562
-7.5904e-02,36.3828,0.09375,-1.83789,89.1699
-7.5896e-02,36.7695,0.390625,-1.65625,90.2734
-7.5888e-02,36.8086,0.453125,-1.61426,91.1719
-7.5880e-02,36.4102,0.015625,-1.61133,90.332
-7.5872e-02,36.3945,-0.046875,-1.58008,90.2734
-7.5864e-02,36.8125,0.078125,-1.7666,91.3281
-7.5856e-02,36.8398,0.40625,-1.63672,89.375
-7.5848e-02,36.8789,0.078125,-1.62988,91.1035
-7.5840e-02,36.457,0.015625,-1.49219,90.1953
-7.5832e-02,36.8438,0.078125,-1.48828,89.3262
-7.5824e-02,36.9375,0.109375,-1.39453,90.3125
-7.5816e-02,37.3008,0.03125,-1.56348,90.3027
-7.5808e-02,36.875,0.125,-1.33398,90.9961
-7.5800e-02,36.9844,0.109375,-1.32813,90.3516
-7.5792e-02,36.5469,0.0625,-1.29395,90.1172
-7.5784e-02,37.0469,0.132812,-1.28906,90.3125
-7.5776e-02,36.9531,0.140625,-1.35059,91.2305
-7.5768e-02,37.0312,0.0625,-1.24609,90.2344
-7.5760e-02,37.0938,-0.367188,-1.24316,89.1602
-7.5752e-02,37.3984,0.078125,-1.20313,90.3809
-7.5744e-02,37.0938,0.015625,-1.19043,90.1367
-7.5736e-02,37.4844,0.09375,-1.17383,91.1719
-7.5728e-02,37.0938,0.128906,-0.962891,90
-7.5720e-02,37.4922,0.125,-1.13477,90.0781
-7.5712e-02,37.5469,0.109375,-1.12598,90.2344
-7.5704e-02,37.1328,0.0625,-0.996094,90.2734
-7.5696e-02,37.125,0.125,-1.01172,91.1426
-7.5688e-02,37.1445,-0.296875,-0.996094,90.3418
-7.5680e-02,37.1602,0.460938,-0.847656,90.3125
-7.5672e-02,37.5781,0.09375,-0.917969,90.3516
-7.5664e-02,37.5938,0.445312,-0.924805,91.2988
-7.5656e-02,37.1367,0.125,-0.717773,89.3066
-7.5648e-02,37.2305,0.507812,-0.772461,90.332
-7.5640e-02,37.6172,-0.277344,-0.788086,90.3418
-7.5632e-02,37.5586,0.125,-0.826172,91.1816
-7.5624e-02,37.2344,0.0625,-0.915039,90.3125
-7.5616e-02,37.3203,0.1875,-0.719727,91.2305
-7.5608e-02,37.3594,0.09375,-0.591797,91.25
-7.5600e-02,37.6094,0.109375,-0.706055,89.0723
-7.5592e-02,37.3906,0.148438,-0.567383,90.1562
-7.5584e-02,37.3477,0.046875,-0.714844,91.1816
-7.5576e-02,37.7344,0.152344,-0.443359,91.1133
-7.5568e-02,37.3828,0.5,-0.43457,90.0391
-7.5560e-02,37.3867,0.125,-0.382813,90.332
-7.5552e-02,37.7891,0.539062,-0.349609,90.9961
-7.5544e-02,37.8477,0.175781,-0.359375,90.1855
-7.5536e-02,37.832,0.585938,-0.438477,91.1621
-7.5528e-02,37.4102,0.1875,-0.342773,90.0391
-7.5520e-02,37.8359,-0.265625,-0.345703,90.2344
-7.5512e-02,37.4883,0.175781,-0.269531,91.3086
-7.5504e-02,37.8008,0.648438,-0.280273,90.3711
-7.5496e-02,37.8516,0.363281,-0.360352,89.3359
-7.5488e-02,37.5234,0.402344,-0.230469,90.1562
-7.5480e-02,37.9062,0.847656,-0.297852,90.1953
-7.5472e-02,37.8711,1.41016,-0.204102,90.1562
-7.5464e-02,37.8516,2.78516,-0.0673828,90.2832
-7.5456e-02,37.582,3.25391,0.0244141,90.1562
-7.5448e-02,38.0156,2.91016,-0.0556641,89.5215
-7.5440e-02,37.9062,3.03516,0.0527344,90.1953
-7.5432e-02,38.0469,4.41797,-0.0458984,90.3125
-7.5424e-02,37.9688,8.66797,-0.0341797,90.1953
-7.5416e-02,38.0781,16.8711,0.0908203,90.1172
-7.5408e-02,38.125,33.0312,-0.0302734,91.2305
-7.5400e-02,38.0938,50.2188,-0.117188,89.3652
-7.5392e-02,38.418,47.5508,-0.0429688,89.2285
-7.5384e-02,38.1289,44.4883,-0.0361328,90.3418
-7.5376e-02,38.125,43.9062,-0.0263672,91.1621
-7.5368e-02,38.1328,43.1016,0.00390624,91.1133
-7.5360e-02,38.1758,42.3242,-0.0302734,90.3125
-7.5352e-02,38.1836,41.5352,-0.0537109,90.3125
-7.5344e-02,38.1406,40.7812,-0.121094,90.4297
-7.5336e-02,38.1328,40.2812,-0.0458984,90.4102
-7.5328e-02,38.1523,40.4219,-0.139648,90.3125
-7.5320e-02,38.625,40.1797,-0.03125,89.2871
-7.5312e-02,38.2266,41.3398,-0.31543,90.3223
-7.5304e-02,38.1992,41.043,-0.114258,90.2344
-7.5296e-02,38.2188,40.7656,-0.139648,90.332
-7.5288e-02,38.1719,40.3086,-0.0410156,91.4062
-7.5280e-02,38.2969,40.2422,-0.208984,91.2012
-7.5272e-02,38.7031,40.1406,-0.0332031,90.1953
-7.5264e-02,38.7148,39.9414,-0.0322266,90.2734
-7.5256e-02,38.3164,39.8984,-0.0410156,90.2734
-7.5248e-02,38.6875,39.5898,-0.0507813,90.3125
-7.5240e-02,38.2695,39.4297,0.0703125,90.0781
-7.5232e-02,38.418,39.4062,-0.0625,90.2148
-7.5224e-02,38.7578,39.4062,-0.143555,90.2734
-7.5216e-02,38.3047,39.6992,-0.0546875,89.1992
-7.5208e-02,38.3789,39.668,-0.0507813,90.2734
-7.5200e-02,38.7188,39.2773,-0.213867,90.2734
-7.5192e-02,38.375,39.2734,-0.0585938,89.7656
-7.5184e-02,38.3984,39.1523,-0.131836,90.4785
-7.5176e-02,38.418,39.1875,-0.0410156,90.1562
-7.5168e-02,39.1328,39.2266,-0.146484,91.0156
-7.5160e-02,38.6875,39.168,-0.0478516,90.3809
-7.5152e-02,38.3945,39.1914,-0.0429688,90.4297
-7.5144e-02,38.8438,39.2109,-0.0332031,90.2539
-7.5136e-02,38.8359,39.5781,-0.0400391,90.1172
-7.5128e-02,38.793,39.5586,-0.0458984,90.2344
-7.5120e-02,38.4023,39.1289,-0.0488281,91.1133
-7.5112e-02,38.4141,39.168,-0.25293,91.2305
-7.5104e-02,38.832,39.1484,-0.147461,90.0781
-7.5096e-02,38.8398,39.5703,-0.0351563,89.2578
-7.5088e-02,38.8555,39.1797,-0.0458984,90.1953
-7.5080e-02,38.9062,39.1445,0.0654297,90.2734
-7.5072e-02,38.7969,39.5469,-0.139648,90.3125
-7.5064e-02,38.8398,39.5781,-0.147461,90.3613
-7.5056e-02,39.2578,39.125,-0.131836,89.209
-7.5048e-02,38.8398,39.5469,0.0478516,90.1953
-7.5040e-02,38.8633,39.125,-0.237305,90.2734
-7.5032e-02,38.875,39.4844,-0.149414,90.9668
-7.5024e-02,38.8672,39.625,-0.129883,90.3613
-7.5016e-02,38.8516,39.125,-0.0361328,90.3125
-7.5008e-02,38.9062,39.1641,0.0615234,90.3516
-7.5000e-02,38.8438,39.1992,-0.155273,89.3457
-7.4992e-02,38.8438,39.2148,-0.0615234,89.2871
-7.4984e-02,38.8789,39.1797,-0.0927734,90.0391
-7.4976e-02,38.8633,39.1523,-0.155273,89.668
-7.4968e-02,38.9062,39.1758,-0.0458984,90.4883
-7.4960e-02,38.8555,39.125,-0.151367,91.3574
-7.4952e-02,38.4805,39.1992,-0.0380859,91.416
-7.4944e-02,38.5156,39.5156,-0.03125,90.1172
-7.4936e-02,38.8594,39.1328,-0.0751953,90.2734
-7.4928e-02,38.8906,39.2109,0.03125,90.3125
-7.4920e-02,38.8906,38.7305,-0.141602,90.3516
-7.4912e-02,38.9062,39.168,-0.0527344,90.0781
-7.4904e-02,38.8828,39.4609,-0.0283203,90.3809
-7.4896e-02,38.9062,39.1523,-0.176758,91.0937
-7.4888e-02,38.9219,39.1328,0.0566406,90.332
-7.4880e-02,38.9375,39.1641,-0.147461,90.2344
-7.4872e-02,38.8711,39.4414,-0.158203,90.1172
-7.4864e-02,38.9062,38.5586,-0.0527344,90.332
-7.4856e-02,39.2383,38.4688,-0.0380859,89.9219
-7.4848e-02,38.8789,37.4805,0.0449219,89.3262
-7.4840e-02,39.3438,37.832,-0.116211,90.2344
-7.4832e-02,38.582,37.4844,-0.0234375,90.3516
-7.4824e-02,38.9219,37.4727,0.0361328,90.3418
-7.4816e-02,38.9219,34.4492,-0.0292969,91.2695
-7.4808e-02,38.8633,31.3477,-0.105469,89.1602
-7.4800e-02,38.8789,27.1055,-0.131836,90.293
-7.4792e-02,38.8555,6.65625,-0.0751953,91.0059
-7.4784e-02,38.8164,4.09375,-0.0947266,90.0391
-7.4776e-02,38.8359,2.55469,0.0498047,91.1719
-7.4768e-02,38.457,2.89453,0.137695,90.2344
-7.4760e-02,38.8594,2.91797,0.0576172,90.3125
-7.4752e-02,38.4922,2.58594,0.188477,90.2344
-7.4744e-02,38.4492,2.92188,0.294922,90.3027
-7.4736e-02,38.4141,2.94531,0.224609,90.3711
-7.4728e-02,38.8633,2.51562,0.103516,90
-7.4720e-02,38.8477,2.90234,0.0810547,90.332
-7.4712e-02,38.7773,2.91797,0.277344,90.0391
-7.4704e-02,38.793,2.36719,0.182617,90.9863
-7.4696e-02,38.457,1.92578,0.323242,90.1562
-7.4688e-02,38.8672,1.87891,0.431641,89.3262
-7.4680e-02,38.8555,1.83984,0.421875,90.1953
-7.4672e-02,38.4648,1.81641,0.516602,91.3867
-7.4664e-02,38.7891,1.39453,0.439453,90.3418
-7.4656e-02,38.7891,1.38281,0.507812,91.2402
-7.4648e-02,38.8125,1.85938,0.53125,90.2734
-7.4640e-02,38.8281,1.44531,0.59668,91.1816
-7.4632e-02,38.8242,1.87891,0.639648,89.3555
-7.4624e-02,38.8594,1.83203,0.657227,90.3125
-7.4616e-02,38.8555,1.42578,0.768555,90.3613
-7.4608e-02,38.4297,1.52734,0.578125,90.3809
-7.4600e-02,38.8164,1.82812,0.616211,90.3125
-7.4592e-02,38.8125,1.85156,0.75,90.2344
-7.4584e-02,39.1289,1.86328,0.761719,90.2344
-7.4576e-02,38.7578,1.83984,0.799805,90.9277
-7.4568e-02,38.8281,1.87109,0.791992,90.3125
-7.4560e-02,38.8125,1.84375,0.810547,90.2734
-7.4552e-02,38.8242,1.83594,1.01562,90.0391
-7.4544e-02,38.418,1.87891,0.862305,91.2109
-7.4536e-02,38.3984,1.49609,1.08008,90.2344
-7.4528e-02,38.4414,1.87891,0.952148,90.0391
-7.4520e-02,38.3828,1.39844,0.97168,90.3516
-7.4512e-02,38.8242,1.85547,1.00391,90.4687
-7.4504e-02,38.4297,1.85547,1.02832,90.332
-7.4496e-02,38.8633,1.82812,1.14746,90.957
-7.4488e-02,38.8516,1.55469,1.12109,90.0781
-7.4480e-02,38.7422,1.875,1.16895,90.3516
-7.4472e-02,38.4414,1.85938,1.11914,91.2305
-7.4464e-02,38.3164,1.86719,1.2041,90.1562
-7.4456e-02,38.8125,1.55078,1.35156,90.2344
-7.4448e-02,38.418,1.85156,1.26172,89.4336
-7.4440e-02,38.3984,1.85938,1.27832,90.2734
-7.4432e-02,38.3555,1.85938,1.09668,90.1953
-7.4424e-02,38.3086,1.37109,1.27344,90.3906
-7.4416e-02,38.7188,1.83203,1.32129,91.0156
-7.4408e-02,38.332,1.85156,1.41797,90.3125
-7.4400e-02,38.4297,1.87891,1.5752,91.0449
-7.4392e-02,38.8516,1.84766,1.39941,90
-7.4384e-02,38.3633,1.85938,1.48437,91.1914
-7.4376e-02,38.4258,1.85547,1.49219,90.3418
-7.4368e-02,38.75,1.5,1.53516,90.2344
-7.4360e-02,38.7148,1.84766,1.54004,90.3125
-7.4352e-02,38.7539,1.85938,1.68164,91.123
-7.4344e-02,38.7422,1.86328,1.58008,90.3906
-7.4336e-02,38.7891,1.85547,1.70898,90.2344
-7.4328e-02,38.2734,1.86328,1.52441,89.1309
-7.4320e-02,38.707,1.46094,1.68066,90.1953
-7.4312e-02,38.7148,1.86328,1.72656,89.4141
-7.4304e-02,38.3398,1.84766,1.76172,90.3223
-7.4296e-02,38.7109,1.87891,1.78809,91.0547
-7.4288e-02,38.2422,1.48828,1.90332,90.1562
-7.4280e-02,38.7227,1.89453,1.79102,90.9766
-7.4272e-02,38.3008,1.46484,1.90918,89.248
-7.4264e-02,38.3164,1.89453,1.94727,90.332
-7.4256e-02,38.2891,1.875,2.06738,90.1562
-7.4248e-02,38.6523,2.20703,1.99219,90.3906
-7.4240e-02,38.6406,1.44531,2.10742,90.4102
-7.4232e-02,38.2461,1.85938,2.12891,90.1562
-7.4224e-02,38.168,1.86719,2.24805,90.9863
-7.4216e-02,38.2422,1.87891,1.94141,89.3555
-7.4208e-02,38.2148,1.89062,2.0791,91.1523
-7.4200e-02,38.1797,1.89062,2.08496,90.3223
-7.4192e-02,38.2852,1.51953,2.40332,90.4297
-7.4184e-02,38.1992,1.48828,2.19434,90.3125
-7.4176e-02,38.5781,1.89453,2.24316,91.0742
-7.4168e-02,38.1328,1.84766,2.16992,90.293
-7.4160e-02,38.5234,1.87891,2.27051,89.8828
-7.4152e-02,38.5586,1.87891,2.12012,90.2344
-7.4144e-02,38.5273,1.84375,2.28906,90.3809
-7.4136e-02,38.4961,1.89453,2.35449,90.2344
-7.4128e-02,38.2188,1.87891,2.24414,89.2285
-7.4120e-02,38.1641,1.87891,2.44043,90.1172
-7.4112e-02,38.1406,1.51172,2.47266,91.3379
-7.4104e-02,38.1445,1.85938,2.39355,90.3125
-7.4096e-02,38.1484,1.47266,2.51172,90.3125
-7.4088e-02,38.1094,1.86719,2.4248,89.2187
-7.4080e-02,38.4141,1.84766,2.43164,91.0937
-7.4072e-02,38.4727,1.87891,2.59961,89.2871
-7.4064e-02,38.1523,1.875,2.5918,91.2891
-7.4056e-02,38.0625,1.57422,2.59863,90.1953
-7.4048e-02,38.0625,1.86719,2.70801,89.2676
-7.4040e-02,37.9531,1.87891,2.74219,90.0391
-7.4032e-02,38.0312,1.85547,2.73828,91.123
-7.4024e-02,38,1.89062,2.74219,91.3672
-7.4016e-02,38.332,1.84766,2.76367,90.0781
-7.4008e-02,37.9688,1.82812,2.70801,90.3809
-7.4000e-02,37.8906,1.9375,2.80762,90
-7.3992e-02,37.8789,1.50781,2.94434,90.293
-7.3984e-02,37.9219,1.5625,2.85742,90.2734
-7.3976e-02,37.543,1.5,2.96777,90.3125
-7.3968e-02,37.8516,1.51953,2.8623,90.332
-7.3960e-02,37.8477,1.89062,2.88574,90.1562
-7.3952e-02,37.8516,1.79297,3.13672,91.0156
-7.3944e-02,37.8789,1.82031,3.0127,90.2344
-7.3936e-02,37.4336,1.88672,3.04883,90.3809
-7.3928e-02,37.75,1.87109,3.11914,90.3418
-7.3920e-02,37.3906,1.80469,2.98926,90.1172
-7.3912e-02,37.3398,1.57031,3.09961,89.3652
-7.3904e-02,37.7344,1.85938,3.2002,90.3125
-7.3896e-02,37.7344,1.85547,3.11133,90.2344
-7.3888e-02,37.7539,1.87891,3.22754,91.2598
-7.3880e-02,37.332,1.48047,3.14355,90.3418
-7.3872e-02,37.3398,1.90625,3.27539,91.3379
-7.3864e-02,37.6367,1.85938,3.29687,89.4727
-7.3856e-02,37.7617,1.89062,3.31836,90.2344
-7.3848e-02,37.3906,1.83594,3.22363,90.3516
-7.3840e-02,37.2695,1.86328,3.44922,90.3125
-7.3832e-02,37.2383,1.84766,3.46289,89.3066
-7.3824e-02,37.332,1.89453,3.47266,91.3086
-7.3816e-02,37.625,1.875,3.41016,90.1953
-7.3808e-02,37.1836,1.88281,3.52344,90.3125
-7.3800e-02,37.5117,1.90625,3.63672,90.3125
-7.3792e-02,37.1445,1.87109,3.56152,91.2793
-7.3784e-02,37.1602,1.87891,3.65039,89.9609
-7.3776e-02,37.1289,1.87109,3.66895,90.1953
-7.3768e-02,37.5625,1.46484,3.59375,90.1562
-7.3760e-02,37.0781,1.85156,3.6123,90.2734
-7.3752e-02,37.0781,1.92188,3.72754,89.2871
-7.3744e-02,36.8789,1.87109,3.80371,90.3223
-7.3736e-02,36.9062,1.89062,3.74219,89.3945
-7.3728e-02,36.9688,1.52734,3.88086,91.1719
-7.3720e-02,36.9844,1.87891,3.79395,91.1621
-7.3712e-02,36.9531,1.90625,3.84277,89.248
-7.3704e-02,36.875,1.89062,3.85059,89.248
-7.3696e-02,36.5352,1.55078,4.0332,89.248
-7.3688e-02,36.8281,1.89062,3.96289,90.9277
-7.3680e-02,36.8398,1.85938,3.98437,90.1562
-7.3672e-02,36.8555,1.89062,4.01172,91.2305
-7.3664e-02,36.3438,1.85547,4.08984,90.3125
-7.3656e-02,36.8477,1.82812,4.03223,90.4004
-7.3648e-02,36.7461,1.87891,3.94629,90.1172
-7.3640e-02,36.4023,1.51172,4.14258,90.3418
-7.3632e-02,36.7266,1.875,4.09766,90.1562
-7.3624e-02,36.2188,1.84766,3.98926,89.4336
-7.3616e-02,36.6484,1.90625,4.27148,91.0059
-7.3608e-02,36.6094,1.90625,4.2207,90.1562
-7.3600e-02,36.1992,1.51953,4.22363,89.2871
-7.3592e-02,36.1562,1.45703,4.34668,90.3027
-7.3584e-02,36.125,1.875,4.35645,90.3418
-7.3576e-02,36.4844,1.85547,4.26758,90.1172
-7.3568e-02,36.5078,1.58984,4.4043,91.1426
-7.3560e-02,36.3672,1.87891,4.50586,90.1953
-7.3552e-02,35.9219,1.95312,4.42773,91.1523
-7.3544e-02,36.0156,1.87891,4.38281,90.3125
-7.3536e-02,36.3281,1.82812,4.45215,90.2734
-7.3528e-02,35.8398,1.87891,4.4707,91.1621
-7.3520e-02,35.8594,1.86328,4.40625,90.1172
-7.3512e-02,35.8711,1.87109,4.49707,90.0781
-7.3504e-02,36.2305,1.51953,4.55078,90.2344
-7.3496e-02,35.457,1.875,4.57129,90.1562
-7.3488e-02,35.6992,1.95312,4.66016,90.2344
-7.3480e-02,35.8516,1.87891,4.76562,90.1172
-7.3472e-02,35.3789,1.88281,4.59961,91.1816
-7.3464e-02,35.3516,1.91016,4.60449,90.1172
-7.3456e-02,35.2695,1.90625,4.80469,90.957
-7.3448e-02,35.2031,1.46094,4.75,91.0742
-7.3440e-02,35.1172,1.50781,4.74219,90.332
-7.3432e-02,35.125,1.86719,4.68164,89.3457
-7.3424e-02,35.5039,1.92188,4.69238,90.957
-7.3416e-02,35.1523,1.86328,4.82617,91.1914
-7.3408e-02,35.0938,1.56641,4.90625,90.3223
-7.3400e-02,35.3672,2.33984,4.91211,90.3125
-7.3392e-02,35.332,1.83984,4.86035,90.1562
-7.3384e-02,34.8789,1.92188,4.96582,89.1016
-7.3376e-02,34.5039,1.90625,4.96484,91.2012
-7.3368e-02,34.8633,1.92188,5.01562,90.1562
-7.3360e-02,34.3906,1.875,5.09277,90.1953
-7.3352e-02,34.8164,1.47266,4.9375,91.3477
-7.3344e-02,34.3281,1.5625,5.03125,89.3262
-7.3336e-02,34.668,1.89062,5.09766,90.332
-7.3328e-02,34.7773,1.54297,5.05469,90.3418
-7.3320e-02,34.2578,1.51953,4.99316,90.3223
-7.3312e-02,34.168,1.90625,5.16602,90.2344
-7.3304e-02,33.7617,1.92188,5.2207,90.1562
-7.3296e-02,34.1641,1.87891,5.26172,91.1328
-7.3288e-02,34.1094,1.92188,5.23047,90.0781
-7.3280e-02,34.4648,1.55078,5.25,90.3516
-7.3272e-02,34.1328,1.96875,5.28711,89.9219
-7.3264e-02,34.0156,1.92188,5.27832,91.1328
-7.3256e-02,33.5859,1.58203,5.31152,91.2109
-7.3248e-02,33.9531,1.87109,5.4082,89.2578
-7.3240e-02,33.8711,1.85156,5.41699,90.9277
-7.3232e-02,33.8633,1.87891,5.43555,90.2734
-7.3224e-02,33.8516,1.92188,5.46191,89.1797
-7.3216e-02,33.7539,1.95312,5.48437,90.3125
-7.3208e-02,33.4648,1.53516,5.49219,89.1895
-7.3200e-02,33.3281,1.92188,5.41797,90.2344
-7.3192e-02,33.2383,1.58984,5.60742,90.1953
-7.3184e-02,33.7188,1.87891,5.45996,89.9609
-7.3176e-02,33.5664,1.87109,5.62207,89.2285
-7.3168e-02,33.6172,1.50391,5.65234,91.1816
-7.3160e-02,33.1758,1.89062,5.49219,90.3125
-7.3152e-02,33.1094,1.87891,5.69531,91.0254
-7.3144e-02,33.0938,1.9375,5.70312,90.1562
-7.3136e-02,33.125,1.875,5.72656,90.1953
-7.3128e-02,33,1.85547,5.71289,90.1562
-7.3120e-02,32.9844,1.92188,5.76172,90.0781
-7.3112e-02,32.9844,1.96875,5.86719,90.2344
-7.3104e-02,32.9688,1.89453,5.78711,90.1562
-7.3096e-02,32.8359,2.33594,5.98926,90.3613
-7.3088e-02,32.8281,1.92188,5.81055,90.2344
-7.3080e-02,32.8398,1.9375,5.69922,90.3711
-7.3072e-02,32.8164,1.87891,5.8457,90.3516
-7.3064e-02,32.7812,1.90625,5.96973,90.2734
-7.3056e-02,32.2656,1.92188,5.96484,90.2344
-7.3048e-02,32.6328,1.92188,6.16016,91.1523
-7.3040e-02,32.6328,1.89062,5.9209,90.2734
-7.3032e-02,32.3047,1.89062,6.01953,91.25
-7.3024e-02,32.168,1.87891,6.03516,90.3711
-7.3016e-02,32.1211,1.87891,5.91309,91.2695
-7.3008e-02,32.4609,1.54297,6.03125,90.3418
-7.3000e-02,32.4062,2,6.06738,90.1172
-7.2992e-02,32.4727,1.54297,5.99316,90.2734
-7.2984e-02,32.0625,1.90625,6.19336,89.4434
-7.2976e-02,31.5938,1.86719,6.2666,90.1953
-7.2968e-02,31.9375,1.90625,6.04395,91.1035
-7.2960e-02,31.8906,1.48828,6.22461,90.1172
-7.2952e-02,31.8398,1.86328,6.35352,90.9863
-7.2944e-02,31.8555,1.51172,6.25,90.2734
-7.2936e-02,32.1367,1.96875,6.16602,90.2734
-7.2928e-02,31.2852,1.52344,6.46973,90.9277
-7.2920e-02,31.3633,1.87891,6.30566,90.2637
-7.2912e-02,31.668,1.86719,6.34082,90.1953
-7.2904e-02,31.6016,1.87891,6.2998,89.2187
